id,has_city,acquisition_campaign,use_case,source,created_date
imte5fb0,True,Other,Corporate Events,Inbound,2019-04-17
t6nzmjej,True,Other,Corporate Events,Inbound,2018-08-15
wc8u887s,True,Other,Other,Inbound,2019-01-22
t9e3z4cb,True,Other,Corporate Events,Inbound,2018-08-15
0klr9mk3,True,Other,Corporate Events,Inbound,2019-01-22
qjl751db,True,Other,Other,Inbound,2019-04-17
lyazc7ot,True,Other,Corporate Events,Inbound,2018-08-15
fycwp9em,True,Other,Other,Inbound,2019-01-22
bg4u3tx3,True,Other,Other,Inbound,2019-04-17
kbje4h92,True,Other,Corporate Events,Inbound,2018-08-15
gcbqrb7h,True,Other,Other,Outbound,2019-04-17
p90rmrlj,True,Other,Other,Inbound,2019-01-22
69umqm91,True,Other,Corporate Events,Inbound,2019-04-17
q1okn92q,True,Other,Corporate Events,Inbound,2019-01-22
286q92mf,True,Other,Corporate Events,Inbound,2019-04-17
9swblxfm,False,Other,Corporate Events,Inbound,2019-01-22
za5vaikz,False,Other,Corporate Events,Inbound,2019-04-17
pruarbfc,True,Other,Corporate Events,Outbound,2019-04-17
3a7hidng,True,Other,Corporate Events,Inbound,2019-04-17
jihn2rf5,False,Other,Corporate Events,Inbound,2019-01-22
n11w40ym,True,Other,Corporate Events,Inbound,2019-04-17
zm8rl79m,True,Other,Corporate Events,Inbound,2018-08-16
b8yvzf8i,True,Other,Other,Inbound,2019-01-22
w9kpgxxl,True,Other,Corporate Events,Inbound,2019-01-22
z4h7r592,True,Other,Corporate Events,Inbound,2019-04-17
8854a53w,True,Other,Corporate Events,Inbound,2018-08-16
x7jpbqx5,True,Other,Other,Inbound,2019-01-22
kcq8juoj,True,Other,Other,Inbound,2019-04-17
tdss3zgv,True,Other,Other,Inbound,2018-08-16
h2ryqfws,True,Other,Corporate Events,Inbound,2019-01-22
oi6hlw13,True,Other,Corporate Events,Outbound,2019-04-17
6fr3gwt0,True,Other,Corporate Events,Inbound,2018-08-16
20v4cnfw,False,Other,Other,Inbound,2019-01-22
b4r5andw,True,Other,Other,Inbound,2019-04-17
8e78za97,True,Other,Corporate Events,Inbound,2019-01-22
l7zhulpd,False,Other,Corporate Events,Inbound,2018-08-16
smb5kf42,True,Other,Corporate Events,Inbound,2019-01-22
l77yaq7n,True,Other,Corporate Events,Inbound,2019-04-17
okz0ebqt,True,Other,Corporate Events,Inbound,2018-08-16
bah61a05,False,Other,Other,Inbound,2019-01-22
gyfy6ihm,True,Other,Corporate Events,Outbound,2019-04-17
8n02he3o,True,Other,Corporate Events,Inbound,2018-08-16
nrgzzewg,True,Other,Corporate Events,Inbound,2019-01-22
fwpd2516,False,Other,Other,Outbound,2019-04-17
95m95v14,False,Other,Corporate Events,Inbound,2018-08-16
rzwogfzk,True,Other,Corporate Events,Inbound,2019-01-22
xorvgn23,False,Other,Other,Inbound,2019-04-17
jc4k18hi,True,Other,Corporate Events,Inbound,2018-08-16
7p6p5muj,True,Other,Other,Inbound,2019-04-17
y1va2l4j,False,Other,Corporate Events,Inbound,2019-04-17
jtkzwh5q,True,Other,Other,Inbound,2019-04-18
j968k699,True,Other,Corporate Events,Inbound,2018-08-16
iemg3dxq,True,Other,Other,Inbound,2019-01-22
1i4kylgp,True,Other,Corporate Events,Inbound,2019-04-18
t8yx4qbl,True,Other,Other,Inbound,2018-08-16
jiyfe7jo,True,Other,Other,Inbound,2019-01-22
hsg3z3kc,False,Other,Corporate Events,Inbound,2019-04-18
h5rj6z40,True,Other,Corporate Events,Inbound,2018-08-16
avf0gy2g,True,Other,Corporate Events,Inbound,2019-01-22
cbuda6rp,True,Other,Corporate Events,Inbound,2019-04-18
qzfnh20f,True,Other,Other,Inbound,2018-08-16
0jnn8s6u,False,Other,Corporate Events,Inbound,2019-04-18
8dsmeu0j,True,Other,Other,Inbound,2019-04-18
cqodgwvq,True,Other,Corporate Events,Inbound,2019-01-22
ysioqtxy,True,Other,Corporate Events,Inbound,2018-08-17
uvuvru6l,True,Other,Corporate Events,Inbound,2019-01-22
pv0f40lt,True,Other,Corporate Events,Inbound,2019-04-18
m5pda2t6,True,Other,Corporate Events,Inbound,2018-08-17
ws1kdpjj,False,Other,Corporate Events,Inbound,2019-01-22
h2wz1mbs,False,Other,Other,Inbound,2019-01-22
pf2d24gb,True,Other,Corporate Events,Inbound,2019-04-18
fmwmwpvi,False,Other,Other,Inbound,2019-01-23
dajp26is,True,Other,Corporate Events,Inbound,2018-08-17
amf2xp9m,False,Other,Corporate Events,Inbound,2019-01-23
9z03656q,True,Other,Corporate Events,Outbound,2019-04-18
jm9xf6b2,True,Other,Corporate Events,Inbound,2018-08-17
2zjujgds,True,Other,Corporate Events,Inbound,2019-01-23
ackuy26b,True,Other,Other,Inbound,2019-04-18
aew6beli,True,Other,Corporate Events,Inbound,2018-08-17
716vy86m,False,Other,Corporate Events,Inbound,2019-01-23
coqybs1o,True,Other,Corporate Events,Inbound,2019-04-18
fdleu6ki,True,Other,Corporate Events,Inbound,2018-08-17
7hd7eevu,True,Other,Corporate Events,Outbound,2019-04-18
1102318q,True,Other,Other,Inbound,2019-01-23
vrkhocnr,True,Other,Corporate Events,Inbound,2019-04-18
cdh09c73,True,Other,Corporate Events,Inbound,2018-08-17
90apuij3,False,Other,Corporate Events,Outbound,2019-04-18
b4rlbu5v,False,Other,Corporate Events,Inbound,2018-08-17
6ft26w6c,True,Other,Other,Inbound,2019-01-23
6gzrpfr7,True,Other,Corporate Events,Inbound,2019-01-23
deiejgf2,True,Other,Corporate Events,Outbound,2019-04-18
s64t9w94,False,Other,Corporate Events,Inbound,2019-01-23
b7g1iw8h,True,Other,Corporate Events,Inbound,2019-04-18
fazzp3m0,True,Other,Corporate Events,Inbound,2019-01-23
mw728k0o,True,Other,Corporate Events,Inbound,2019-04-18
1xu7bu5e,False,Other,Other,Inbound,2018-08-17
rvwzugyh,True,Other,Corporate Events,Inbound,2019-04-18
2szdymeg,True,Other,Corporate Events,Inbound,2018-08-17
digcromu,True,Other,Corporate Events,Inbound,2019-01-23
j7a6e2fc,True,Other,Corporate Events,Inbound,2019-04-18
j3o0pkbb,True,Other,Other,Inbound,2018-08-17
6ozf4ifd,False,Other,Other,Outbound,2019-04-18
pazsfjm7,True,Other,Corporate Events,Inbound,2018-08-17
7ytdd7hw,False,Other,Other,Inbound,2019-01-23
rt1ramtj,True,Other,Other,Inbound,2018-08-17
xqrvdl4w,False,Other,Corporate Events,Inbound,2019-01-23
yfi1ep9h,True,Other,Other,Inbound,2019-04-18
xowk4l88,True,Other,Corporate Events,Inbound,2018-08-17
rogo0rji,True,Other,Corporate Events,Inbound,2019-01-23
pjm95vs8,True,Other,Other,Outbound,2019-04-18
ae5ywau8,True,Other,Corporate Events,Inbound,2019-04-18
7us3iw45,False,Other,Corporate Events,Inbound,2019-01-23
8yuc529h,True,Other,Corporate Events,Inbound,2018-08-17
9qdm998s,True,Other,Other,Inbound,2019-01-23
ko701rjd,False,Other,Corporate Events,Outbound,2019-04-18
vprklr1v,False,Other,Corporate Events,Inbound,2019-01-23
d7waj1yw,True,Other,Corporate Events,Inbound,2019-04-18
vyubkmii,True,Other,Corporate Events,Inbound,2018-08-17
sw89i68h,True,Other,Other,Outbound,2019-04-18
bdd24f40,False,Other,Other,Inbound,2019-04-18
txncg5b7,True,Other,Corporate Events,Inbound,2018-08-17
9vkm450n,True,Other,Corporate Events,Inbound,2019-04-18
don1a146,False,Other,Other,Inbound,2019-01-23
r51qpytb,False,Other,Other,Inbound,2019-01-23
xx552l3d,True,Other,Corporate Events,Inbound,2019-04-18
46ty2g11,False,Other,Corporate Events,Inbound,2019-01-23
q1k90l3o,True,Other,Corporate Events,Outbound,2019-04-18
046o4cth,False,Other,Corporate Events,Inbound,2018-08-17
r82t3iey,False,Other,Corporate Events,Inbound,2019-01-23
854i4rv1,False,Other,Corporate Events,Outbound,2019-04-18
t5g2xmsc,False,Other,Other,Inbound,2019-01-23
rl1nwcth,False,Other,Corporate Events,Outbound,2019-04-18
l7ertfn4,False,Other,Corporate Events,Inbound,2019-04-18
e7v1owwj,True,Other,Corporate Events,Inbound,2018-08-17
7sovodox,False,Other,Other,Inbound,2019-01-23
yzawqhqf,False,Other,Other,Outbound,2019-04-18
kkjz6ze3,True,Other,Corporate Events,Inbound,2018-08-17
2bp1n4m2,True,Other,Corporate Events,Inbound,2019-04-18
d8pzo7mo,False,Other,Corporate Events,Inbound,2018-08-17
wcfupjmd,False,Other,Corporate Events,Inbound,2019-01-23
36rxmvni,False,Other,Other,Outbound,2019-04-18
5ct6gvra,False,Other,Corporate Events,Inbound,2018-08-17
dufl225f,False,Other,Corporate Events,Inbound,2019-01-23
7v910su5,False,Other,Corporate Events,Outbound,2019-04-18
3sk7di8u,True,Other,Corporate Events,Inbound,2018-08-18
7jcjxs67,False,Other,Other,Inbound,2019-01-23
s0r0eb9k,False,Other,Other,Outbound,2019-04-18
wrlkgvee,True,Other,Other,Inbound,2018-08-18
mnv9cmnl,False,Other,Other,Inbound,2019-01-23
tfpajje0,True,Other,Other,Inbound,2019-04-18
hwif8fro,True,Other,Corporate Events,Inbound,2018-08-18
5xvn32oc,True,Other,Corporate Events,Inbound,2019-01-23
jzxrkil6,True,Other,Other,Inbound,2019-04-18
cgdokoa5,True,Other,Other,Outbound,2018-08-18
5psckc3m,True,Other,Corporate Events,Inbound,2019-01-23
nlbt1fdz,True,Other,Other,Inbound,2019-04-18
4gq9sm2i,True,Other,Corporate Events,Inbound,2018-08-18
q2utqt8v,True,Other,Other,Inbound,2019-01-23
ppj6i9to,True,Other,Corporate Events,Outbound,2019-04-18
w5dqrzc0,False,Other,Corporate Events,Inbound,2018-08-18
j87e1cb7,True,Other,Corporate Events,Inbound,2019-01-23
prnqumpj,True,Other,Corporate Events,Inbound,2019-04-18
ypz4kod4,True,Other,Corporate Events,Inbound,2019-01-23
vylgavjz,False,Other,Corporate Events,Inbound,2018-08-18
koqeb3er,False,Other,Corporate Events,Inbound,2019-04-19
wgb2psb3,True,Other,Other,Inbound,2019-01-23
pkh6gbze,False,Other,Corporate Events,Inbound,2019-04-19
vkqho1mj,True,Other,Corporate Events,Inbound,2018-08-18
txvdr6k2,False,Other,Corporate Events,Inbound,2019-01-23
uzfv0pus,True,Other,Corporate Events,Outbound,2019-04-19
dwnz8jad,True,Other,Corporate Events,Inbound,2018-08-18
9dh2jfih,False,Other,Other,Inbound,2019-01-23
2qx4o2gt,False,Other,Corporate Events,Inbound,2019-04-19
9cjnvkmw,True,Other,Corporate Events,Inbound,2018-08-18
lqjxt4gk,True,Other,Corporate Events,Inbound,2019-01-23
gd90wpy6,True,Other,Corporate Events,Inbound,2019-04-19
qhb5jj3d,False,Other,Corporate Events,Inbound,2019-04-19
ck7uboj5,False,Other,Corporate Events,Inbound,2018-08-18
m28ns7x3,True,Other,Corporate Events,Inbound,2019-04-19
98sml4cj,True,Other,Other,Inbound,2018-08-18
3wtchd2t,True,Other,Corporate Events,Inbound,2019-01-23
s93suilk,True,Other,Corporate Events,Inbound,2019-04-19
5au5xfhh,False,Other,Other,Inbound,2019-01-23
d4nv8fz5,False,Other,Corporate Events,Outbound,2019-04-19
ls4z21u3,True,Other,Other,Inbound,2019-01-23
p0dgba61,False,Other,Other,Inbound,2019-04-19
2lp6ohnd,True,Other,Other,Inbound,2018-08-18
76c3v8kv,True,Other,Corporate Events,Inbound,2019-01-23
ruak2eqe,True,Other,Corporate Events,Inbound,2019-04-19
rb0q2f1h,True,Other,Corporate Events,Inbound,2018-08-18
y5n55ne9,True,Other,Other,Inbound,2019-01-23
sfo0cguh,False,Other,Other,Inbound,2019-04-19
3g5b3o9m,True,Other,Corporate Events,Inbound,2018-08-18
mfirgbrv,True,Other,Corporate Events,Inbound,2019-01-23
1saj4kz4,False,Other,Other,Outbound,2019-04-19
peblm2dw,True,Other,Corporate Events,Inbound,2019-01-23
j5kg1aov,False,Other,Corporate Events,Inbound,2018-08-18
8folptuy,True,Other,Corporate Events,Inbound,2019-01-23
ji82yx78,True,Other,Corporate Events,Outbound,2019-04-19
au4gtvg4,True,Other,Corporate Events,Inbound,2018-08-18
t9uh9xqc,True,Other,Corporate Events,Inbound,2019-04-19
nkxtby71,False,Other,Corporate Events,Inbound,2018-08-18
brgobh7l,True,Other,Corporate Events,Inbound,2019-01-23
n1ufq71b,True,Other,Corporate Events,Outbound,2019-04-19
6mvxdar7,True,Other,Other,Inbound,2018-08-18
v01wqucf,False,Other,Other,Inbound,2019-01-23
6jbbsq30,True,Other,Corporate Events,Inbound,2019-04-19
ro4euwhu,True,Other,Other,Inbound,2019-01-23
zbapep2t,True,Other,Corporate Events,Inbound,2019-01-23
xowhrmgj,False,Other,Corporate Events,Outbound,2018-08-18
vptgfbsh,True,Other,Other,Inbound,2019-01-23
s73rdaqd,False,Other,Corporate Events,Inbound,2018-08-18
kqvlbs5o,True,Other,Corporate Events,Inbound,2019-01-23
2ib10nk2,False,Other,Corporate Events,Inbound,2019-04-19
6mrl8dm5,False,Other,Corporate Events,Inbound,2018-08-18
jveas79g,True,Other,Other,Inbound,2019-01-23
7k23wtju,False,Other,Corporate Events,Outbound,2019-04-19
fzt3igac,False,Other,Other,Inbound,2019-04-19
zn2xo9rd,True,Other,Corporate Events,Inbound,2018-08-18
1kvb3cmp,False,Other,Corporate Events,Inbound,2019-01-23
vfm3gby8,True,Other,Corporate Events,Inbound,2019-01-23
3bdabynu,True,Other,Other,Inbound,2019-04-19
yy25ym5y,True,Other,Other,Inbound,2018-08-18
p1bkpsbi,True,Other,Corporate Events,Inbound,2019-01-23
crixodyy,False,Other,Corporate Events,Inbound,2018-08-18
wjhu4ict,True,Other,Corporate Events,Inbound,2019-01-23
jej6zxn1,False,Other,Corporate Events,Inbound,2019-04-19
gb1vheqj,True,Other,Other,Inbound,2019-01-23
tifq7tzd,True,Other,Corporate Events,Inbound,2019-01-23
nv3ftut4,True,Other,Corporate Events,Inbound,2019-04-19
3wxim9wo,True,Other,Corporate Events,Inbound,2018-08-18
32ayyy0y,False,Other,Corporate Events,Inbound,2019-01-23
aw86gtfw,True,Other,Corporate Events,Inbound,2018-08-18
dgynuld6,True,Other,Corporate Events,Inbound,2019-01-23
r54hgwj5,True,Other,Other,Inbound,2019-04-19
yixcrcgg,True,Other,Corporate Events,Inbound,2018-08-18
p8squ1b7,False,Other,Corporate Events,Inbound,2019-01-23
52nkspvt,False,Other,Corporate Events,Outbound,2019-04-19
taxbvia4,True,Other,Corporate Events,Inbound,2018-08-18
eoom3tcy,False,Other,Corporate Events,Inbound,2019-01-23
x1ptyisd,True,Other,Other,Outbound,2019-04-19
49cscfxf,False,Other,Other,Inbound,2019-01-23
ov3vp67z,False,Other,Corporate Events,Inbound,2019-04-19
b8qew455,True,Other,Other,Inbound,2019-01-23
hd05upqj,False,Other,Corporate Events,Outbound,2019-04-19
6m88uxnn,True,Other,Other,Inbound,2019-01-23
3v0uzu1l,False,Other,Other,Inbound,2019-04-19
khdn0yam,True,Other,Other,Inbound,2019-01-23
8rc5avry,True,Other,Corporate Events,Outbound,2019-04-19
jxe5wn26,False,Other,Other,Inbound,2019-01-23
9j26xdn0,True,Other,Other,Outbound,2019-04-19
co1ye0uf,True,Other,Corporate Events,Inbound,2018-08-18
w1rou5gl,True,Other,Other,Inbound,2019-04-19
xrtxg3ic,True,Other,Corporate Events,Inbound,2019-01-23
nq114dn0,True,Other,Corporate Events,Inbound,2019-04-19
m2bbuku8,False,Other,Corporate Events,Inbound,2018-08-18
iqlal3tu,True,Other,Other,Inbound,2019-01-23
w0s9up2w,False,Other,Corporate Events,Inbound,2019-04-19
kuncedob,True,Other,Corporate Events,Inbound,2018-08-18
47qu4i6m,True,Other,Corporate Events,Inbound,2019-01-23
btbkv6l6,True,Other,Corporate Events,Inbound,2019-01-23
hy284bu1,True,Other,Corporate Events,Inbound,2018-08-18
8n2jkar6,False,Other,Corporate Events,Inbound,2019-01-23
999wbj7l,False,Other,Corporate Events,Inbound,2019-04-19
bm0p87nm,True,Other,Corporate Events,Inbound,2018-08-18
jakyauvv,False,Other,Corporate Events,Inbound,2019-04-19
2opss2b9,True,Other,Other,Inbound,2019-01-23
a3f78xrj,True,Other,Corporate Events,Inbound,2019-04-19
wfnxb4dh,True,Other,Corporate Events,Inbound,2018-08-18
72pcx7ub,False,Other,Other,Inbound,2019-01-23
2v152jxu,False,Other,Corporate Events,Inbound,2018-08-18
l0pjehdo,True,Other,Other,Inbound,2019-01-23
fpqe1p9z,True,Other,Corporate Events,Inbound,2019-04-19
2qbih1mh,True,Other,Corporate Events,Inbound,2019-01-23
iv6syl5d,True,Other,Other,Inbound,2018-08-18
uria2otr,False,Other,Corporate Events,Inbound,2019-01-23
7lesw5ir,False,Other,Corporate Events,Inbound,2019-04-20
95cso65f,False,Other,Corporate Events,Inbound,2018-08-18
dholjg2y,True,Other,Corporate Events,Inbound,2019-01-23
4csws3px,True,Other,Corporate Events,Inbound,2018-08-18
k9flpj5k,True,Other,Corporate Events,Inbound,2019-01-23
kwllolxl,True,Other,Corporate Events,Outbound,2019-04-20
44g9s01k,True,Other,Corporate Events,Inbound,2018-08-18
r07j0sa1,True,Other,Other,Inbound,2018-08-18
gqw8tc2x,True,Other,Other,Inbound,2019-01-23
3629kpul,True,Other,Other,Inbound,2018-08-18
6frvnyfe,True,Other,Corporate Events,Inbound,2019-01-23
w55i24cc,False,Other,Corporate Events,Outbound,2019-04-20
t0afndny,True,Other,Corporate Events,Inbound,2018-08-18
eh8cou3z,False,Other,Other,Inbound,2019-01-23
l7s84y9d,True,Other,Other,Inbound,2018-08-18
33pdtojm,True,Other,Corporate Events,Inbound,2019-01-23
mhbynj3x,True,Other,Other,Inbound,2019-01-23
vmsj36r4,True,Other,Other,Outbound,2019-04-20
uwtzorf4,True,Other,Other,Inbound,2019-01-23
qmz6zkk5,True,Other,Other,Outbound,2019-04-20
xaqzt50f,False,Other,Corporate Events,Inbound,2019-01-23
p6dechb9,False,Other,Corporate Events,Inbound,2019-01-23
hog39r2u,False,Other,Corporate Events,Outbound,2019-04-20
gli2m1nq,True,Other,Corporate Events,Inbound,2018-08-19
3ckcnmgk,False,Other,Corporate Events,Inbound,2019-01-23
clke6xx6,True,Other,Corporate Events,Outbound,2019-04-20
xzoqydvt,True,Other,Corporate Events,Inbound,2019-01-23
94zt27l5,False,Other,Other,Inbound,2019-01-23
16f5ix95,True,Other,Other,Inbound,2019-01-23
vvemve4j,True,Other,Corporate Events,Inbound,2018-08-19
xi3kyrva,True,Other,Other,Inbound,2019-01-23
n0z7la0z,True,Other,Corporate Events,Inbound,2019-04-20
jdoomgdl,True,Other,Corporate Events,Inbound,2018-08-19
a5ymhlhr,False,Other,Corporate Events,Outbound,2019-04-20
7k0rnwu6,True,Other,Corporate Events,Inbound,2018-08-19
tbovs6cq,True,Other,Other,Inbound,2019-04-20
ji8kh9lq,False,Other,Corporate Events,Inbound,2018-08-19
gwcj3n20,True,Other,Other,Outbound,2019-04-20
w28stlfi,True,Other,Corporate Events,Inbound,2018-08-19
6ic85eqd,True,Other,Corporate Events,Outbound,2019-04-20
crpnl25y,True,Other,Other,Inbound,2019-01-23
lejloyzq,False,Other,Corporate Events,Inbound,2019-04-20
jaj9vbwz,True,Other,Other,Inbound,2019-01-23
mobdjwpv,False,Other,Corporate Events,Inbound,2019-04-20
9qyvdgi9,True,Other,Corporate Events,Inbound,2018-08-19
n6oesfat,False,Other,Other,Outbound,2019-04-20
qp46n6q2,False,Other,Corporate Events,Inbound,2018-08-19
iuqwtjdu,True,Other,Other,Inbound,2019-01-23
udhbx6rk,False,Other,Corporate Events,Inbound,2019-04-20
fc9nvl1m,True,Other,Corporate Events,Inbound,2018-08-19
uv6hzicb,False,Other,Other,Inbound,2019-01-23
b3o4yjmi,False,Other,Corporate Events,Outbound,2019-04-20
5trdgszv,True,Other,Other,Inbound,2018-08-19
6xancnce,False,Other,Corporate Events,Inbound,2019-01-23
srhh6fqj,True,Other,Corporate Events,Inbound,2019-01-23
hl4ijvxc,False,Other,Corporate Events,Inbound,2019-04-20
asjj3ybo,True,Other,Corporate Events,Inbound,2019-01-23
fx8f3hcy,False,Other,Corporate Events,Inbound,2018-08-19
5tzfqym2,True,Other,Corporate Events,Inbound,2019-01-23
rhprqqql,False,Other,Other,Outbound,2019-04-20
8gx91iea,True,Other,Corporate Events,Inbound,2018-08-19
2942mcwz,True,Other,Corporate Events,Inbound,2019-01-23
1i8zhiak,False,Other,Other,Outbound,2019-04-20
nuxwe0kp,True,Other,Other,Inbound,2018-08-19
ych8jauh,True,Other,Other,Inbound,2019-01-23
1kbjb6r7,False,Other,Other,Outbound,2019-04-20
jm3dbpbw,True,Other,Other,Inbound,2018-08-19
u35ipbla,False,Other,Corporate Events,Inbound,2019-01-23
r5klquaw,True,Other,Corporate Events,Outbound,2019-04-20
e7zt7nd9,True,Other,Other,Inbound,2019-01-23
s4wzgzv0,False,Other,Other,Outbound,2019-04-20
wf1iu2u2,True,Other,Corporate Events,Inbound,2018-08-19
23suxqeo,True,Other,Other,Inbound,2019-01-23
9j7is6j2,False,Other,Corporate Events,Outbound,2019-04-20
kwwak4sk,True,Other,Corporate Events,Inbound,2019-01-23
ym4lji4m,False,Other,Corporate Events,Outbound,2019-04-20
7fr7s1zv,True,Other,Other,Inbound,2018-08-19
pl9vwas0,True,Other,Other,Inbound,2019-01-23
3gwswfew,False,Other,Other,Outbound,2019-04-20
i9do9bb4,True,Other,Corporate Events,Inbound,2018-08-19
jouz7d7a,True,Other,Corporate Events,Inbound,2019-01-23
9qpe6pbf,True,Other,Corporate Events,Inbound,2019-04-20
9tjdegu0,True,Other,Corporate Events,Outbound,2019-04-20
yc5vj1ho,True,Other,Corporate Events,Inbound,2018-08-19
0n5zpcqt,True,Other,Other,Inbound,2019-01-24
w6czj8z2,True,Other,Corporate Events,Outbound,2019-04-20
ewtyavrj,True,Other,Other,Inbound,2018-08-19
4tpysdnu,True,Other,Other,Inbound,2019-01-24
7ur3j8lc,True,Other,Corporate Events,Inbound,2019-01-24
1em5437x,True,Other,Other,Outbound,2019-04-20
j9fh3ojn,True,Other,Other,Inbound,2019-01-24
32d893ii,False,Other,Other,Inbound,2019-01-24
nvhd2apr,False,Other,Other,Inbound,2019-04-20
s49m91rp,True,Other,Corporate Events,Inbound,2018-08-19
3mmdzxqo,False,Other,Corporate Events,Inbound,2019-01-24
hhq05stm,False,Other,Other,Inbound,2019-04-20
atktykfj,True,Other,Corporate Events,Inbound,2018-08-19
q4m6rrxy,True,Other,Corporate Events,Inbound,2019-01-24
gor1i1j9,False,Other,Corporate Events,Inbound,2019-04-20
2bo4rhz2,True,Other,Corporate Events,Inbound,2018-08-19
m7qo6r5w,True,Other,Corporate Events,Outbound,2019-04-20
6b8lhbjo,True,Other,Corporate Events,Inbound,2018-08-19
zh7vprtt,True,Other,Other,Inbound,2019-01-24
ma8qoptl,True,Other,Corporate Events,Outbound,2019-04-20
dmxxmymw,True,Other,Corporate Events,Inbound,2018-08-19
d9rmytx3,False,Other,Corporate Events,Inbound,2019-01-24
bypcb101,True,Other,Other,Outbound,2019-04-20
tbaobcjr,True,Other,Corporate Events,Outbound,2018-08-19
zhx3ofle,False,Other,Corporate Events,Inbound,2019-01-24
h18rfwtx,False,Other,Corporate Events,Outbound,2019-04-20
j4lc3yy1,True,Other,Other,Inbound,2019-01-24
rwhlpvxc,True,Other,Corporate Events,Inbound,2019-01-24
7ach328o,False,Other,Other,Inbound,2019-01-24
qz7okmjo,True,Other,Corporate Events,Inbound,2018-08-19
u3wkla89,True,Other,Corporate Events,Inbound,2019-01-24
hwvtwxfz,True,Other,Corporate Events,Outbound,2019-04-20
qm90wp9s,False,Other,Corporate Events,Inbound,2018-08-19
fz0i3mpj,True,Other,Other,Inbound,2019-01-24
1e6tc58j,False,Other,Corporate Events,Outbound,2019-04-20
