status,price,pain,duration,has_discount_code,was_corporate_event,lead_has_city,lead_has_acquisition_campaign,lead_source,duration_created,price_isnull,pain_isnull,lead_has_city_isnull,lead_has_acquisition_campaign_isnull,lead_source_isnull,duration_created_isnull
Closed Won,768.0,operations,0,True,True,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Lost,200.0,operations,80,False,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,30,True,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,240.0,operations,0,False,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Won,768.0,quality of delivery,0,True,False,False,False,Inbound,151.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,True,True,False,Outbound,151.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,150.0,operations,53,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,,0,False,True,,,,,False,True,True,True,True,True
Closed Won,1344.0,operations,74,True,True,,,,,False,False,True,True,True,True
Closed Lost,1008.0,quality of delivery,92,False,False,True,False,Inbound,151.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,450.0,operations,38,True,True,,,,,False,False,True,True,True,True
Closed Won,960.0,,0,True,True,,,,,False,True,True,True,True,True
Closed Lost,3630.0,operations,-133,False,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,300.0,financial control,0,True,False,True,False,Outbound,1.0,False,False,False,False,False,False
Closed Won,300.0,operations,3,True,True,,,,,False,False,True,True,True,True
Closed Lost,18150.0,operations,3,False,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,2,False,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,3,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,time saving,30,False,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,2,False,False,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,150.0,financial control,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,0.0,quality of delivery,0,False,True,,,,,False,False,True,True,True,True
Closed Won,600.0,financial control,0,False,True,False,False,Inbound,92.0,False,False,False,False,False,False
Closed Lost,324.0,operations,61,False,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,False,False,Inbound,62.0,False,False,False,False,False,False
Closed Lost,200.0,operations,-26,False,True,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,-9,False,True,False,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,576.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,450.0,operations,69,True,True,False,False,Outbound,30.0,False,False,False,False,False,False
Closed Lost,240.0,operations,31,False,False,,,,,False,False,True,True,True,True
Closed Won,240.0,quality of delivery,0,True,True,True,False,Inbound,151.0,False,False,False,False,False,False
Closed Won,1344.0,,0,True,False,False,False,Inbound,31.0,False,True,False,False,False,False
Closed Won,240.0,financial control,0,True,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,quality of delivery,-91,True,True,False,False,Inbound,-21.0,False,False,False,False,False,False
Closed Lost,960.0,operations,92,False,True,True,False,Outbound,0.0,False,False,False,False,False,False
Closed Won,768.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,53,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,960.0,operations,36,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,576.0,operations,0,True,False,True,False,Outbound,-16.0,False,False,False,False,False,False
Closed Lost,360.0,operations,64,False,False,,,,,False,False,True,True,True,True
Closed Won,768.0,,81,True,True,,,,,False,True,True,True,True,True
Closed Won,1008.0,quality of delivery,0,True,True,True,False,Inbound,35.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,3,False,False,,,,,False,False,True,True,True,True
Closed Lost,450.0,operations,8,False,True,,,,,False,False,True,True,True,True
Closed Lost,1344.0,quality of delivery,1,False,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,64,False,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Lost,200.0,operations,8,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,768.0,quality of delivery,0,False,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,78,False,True,,,,,False,False,True,True,True,True
Closed Lost,324.0,quality of delivery,0,False,True,,,,,False,False,True,True,True,True
Closed Won,150.0,operations,0,False,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,360.0,operations,-170,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,150.0,operations,1,True,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,financial control,2,False,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,financial control,21,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,35856.0,operations,1,True,True,True,False,Outbound,-102.0,False,False,False,False,False,False
Closed Won,576.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,2,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,operations,123,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,600.0,operations,0,True,True,True,False,Outbound,-145.0,False,False,False,False,False,False
Closed Won,32396.0,operations,0,True,True,True,False,Inbound,-175.0,False,False,False,False,False,False
Closed Lost,200.0,operations,14,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,1,True,True,False,False,Inbound,-114.0,False,False,False,False,False,False
Closed Won,450.0,financial control,1,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,35,False,False,True,False,Inbound,-145.0,False,False,False,False,False,False
Closed Won,768.0,quality of delivery,2,True,False,,,,,False,False,True,True,True,True
Closed Lost,576.0,operations,3,False,True,True,False,Outbound,1.0,False,False,False,False,False,False
Closed Lost,1344.0,operations,16,True,True,True,False,Outbound,-175.0,False,False,False,False,False,False
Closed Won,960.0,operations,0,True,True,False,False,Inbound,77.0,False,False,False,False,False,False
Closed Won,240.0,operations,-44,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,False,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,32396.0,operations,0,True,True,True,False,Outbound,85.0,False,False,False,False,False,False
Closed Lost,200.0,,0,True,False,,,,,False,True,True,True,True,True
Closed Won,240.0,,31,True,False,False,False,Inbound,82.0,False,True,False,False,False,False
Closed Won,360.0,operations,0,True,True,False,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,960.0,operations,162,True,False,,,,,False,False,True,True,True,True
Closed Lost,1008.0,operations,122,True,True,True,True,Outbound,61.0,False,False,False,False,False,False
Closed Lost,0.0,operations,0,True,False,True,False,Inbound,20.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,False,True,Inbound,79.0,False,False,False,False,False,False
Closed Won,360.0,financial control,1,True,True,,,,,False,False,True,True,True,True
Closed Won,,,0,False,False,,,,,True,True,True,True,True,True
Closed Won,576.0,operations,1,True,True,True,False,Inbound,-83.0,False,False,False,False,False,False
Closed Won,32396.0,operations,0,True,False,False,False,Outbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,,,0,False,False,,,,,True,True,True,True,True,True
Closed Won,768.0,,0,True,True,True,False,Inbound,74.0,False,True,False,False,False,False
Closed Won,360.0,financial control,0,True,True,True,False,Inbound,-198.0,False,False,False,False,False,False
Closed Won,120.0,operations,3,True,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,30,True,True,True,False,Inbound,92.0,False,False,False,False,False,False
Closed Won,360.0,financial control,0,True,False,True,False,Outbound,-21.0,False,False,False,False,False,False
Closed Won,600.0,operations,0,False,True,,,,,False,False,True,True,True,True
Closed Won,150.0,quality of delivery,0,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,768.0,,8,True,True,False,True,Inbound,1.0,False,True,False,False,False,False
Closed Lost,0.0,operations,0,False,False,False,True,Outbound,-116.0,False,False,False,False,False,False
Closed Won,576.0,,0,True,False,False,False,Outbound,-108.0,False,True,False,False,False,False
Closed Lost,324.0,quality of delivery,4,True,False,False,False,Inbound,99.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,False,False,True,Outbound,0.0,False,False,False,False,False,False
Closed Lost,0.0,operations,0,False,False,,,,,False,False,True,True,True,True
Closed Lost,150.0,operations,0,False,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,360.0,quality of delivery,190,True,False,False,False,Inbound,181.0,False,False,False,False,False,False
Closed Lost,1008.0,time saving,30,True,False,True,False,Inbound,-50.0,False,False,False,False,False,False
Closed Won,150.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,89,True,True,True,False,Outbound,-137.0,False,False,False,False,False,False
Closed Lost,324.0,financial control,0,True,True,False,True,Outbound,1.0,False,False,False,False,False,False
Closed Won,768.0,,0,True,False,True,False,Outbound,2.0,False,True,False,False,False,False
Closed Lost,0.0,,3,True,False,True,True,Inbound,13.0,False,True,False,False,False,False
Closed Lost,200.0,operations,-28,False,False,,,,,False,False,True,True,True,True
Closed Won,0.0,,0,False,False,,,,,False,True,True,True,True,True
Closed Lost,,,-7,False,False,,,,,True,True,True,True,True,True
Closed Won,360.0,operations,5,True,True,True,True,Outbound,-147.0,False,False,False,False,False,False
Closed Lost,0.0,financial control,0,False,False,,,,,False,False,True,True,True,True
Closed Won,150.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,True,Outbound,183.0,False,False,False,False,False,False
Closed Won,576.0,operations,0,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,576.0,operations,0,True,False,False,True,Outbound,122.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,False,True,Outbound,-117.0,False,False,False,False,False,False
Closed Lost,200.0,operations,3,False,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,True,Inbound,-146.0,False,False,False,False,False,False
Closed Won,324.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,576.0,operations,1,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,,0,True,True,False,False,Outbound,31.0,False,True,False,False,False,False
Closed Won,1344.0,operations,0,True,False,True,True,Outbound,61.0,False,False,False,False,False,False
Closed Won,324.0,operations,96,True,True,True,False,Inbound,-82.0,False,False,False,False,False,False
Closed Won,360.0,operations,26,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,768.0,operations,4,False,False,,,,,False,False,True,True,True,True
Closed Won,360.0,,-102,True,True,False,True,Outbound,0.0,False,True,False,False,False,False
Closed Won,768.0,financial control,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,False,False,Inbound,62.0,False,False,False,False,False,False
Closed Won,576.0,operations,0,True,True,True,False,Outbound,6.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,59.0,False,False,False,False,False,False
Closed Won,768.0,operations,-147,True,True,True,False,Inbound,126.0,False,False,False,False,False,False
Closed Lost,120.0,,-146,True,False,,,,,False,True,True,True,True,True
Closed Won,600.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Won,768.0,financial control,0,True,True,True,True,Outbound,-117.0,False,False,False,False,False,False
Closed Won,576.0,financial control,0,True,True,False,True,Outbound,-147.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,quality of delivery,0,True,False,True,False,Inbound,-95.0,False,False,False,False,False,False
Closed Won,300.0,quality of delivery,1,False,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,8,True,True,True,False,Outbound,-146.0,False,False,False,False,False,False
Closed Lost,960.0,financial control,3,True,False,False,False,Inbound,78.0,False,False,False,False,False,False
Closed Won,240.0,operations,1,True,True,,,,,False,False,True,True,True,True
